"NomBan","NomAlb","NomGen","Estrellas"
"Between the Buried and Me","The Silent Circus","Death-Tech","0"
"Between the Buried and Me","The Silent Circus","Metalcore","0"
"Between the Buried and Me","The Silent Circus","Progressive","0"
"Black Label Society","1919 Eternal","Groove","2"
"Black Label Society","1919 Eternal","Heavy","0"
"Black Label Society","1919 Eternal","Southern","0"
"Black Label Society","Catacombs of the Black Vatican","Heavy","0"
"Black Label Society","Catacombs of the Black Vatican","Southern","0"
"Black Label Society","Mafia","Heavy","1"
"Black Label Society","Mafia","Southern","1"
"Black Label Society","Shot to Hell","Heavy","0"
"Black Label Society","Shot to Hell","Southern","0"
"Black Label Society","Sonic Brew","Heavy","0"
"Black Label Society","Sonic Brew","Southern","0"
"Black Label Society","The Blessed Hellride","Groove","2"
"Black Label Society","The Blessed Hellride","Heavy","0"
"Black Label Society","The Blessed Hellride","Southern","0"
"Black Sabbath","13","Doom","2"
"Black Sabbath","13","Heavy","0"
"Black Sabbath","Black Sabbath","Blues","0"
"Black Sabbath","Black Sabbath","Doom","5"
"Black Sabbath","Black Sabbath","Heavy","5"
"Black Sabbath","Black Sabbath","Stoner","0"
"Black Sabbath","Heaven & Hell","Heavy","5"
"Black Sabbath","Master of Reality","Doom","5"
"Black Sabbath","Master of Reality","Heavy","5"
"Black Sabbath","Master of Reality","Stoner","5"
"Black Sabbath","Paranoid","Doom","4"
"Black Sabbath","Paranoid","Heavy","5"
"Black Sabbath","Sabbath Bloody Sabbath","Heavy","3"
"Black Sabbath","Vol. 4","Doom","2"
"Black Sabbath","Vol. 4","Heavy","3"
"Black Veil Brides","Black Veil Brides","Glam","0"
"Black Veil Brides","Black Veil Brides","Hard","0"
"Black Veil Brides","Black Veil Brides","Heavy","0"
"Black Veil Brides","Rebels EP","Glam","0"
"Black Veil Brides","Rebels EP","Hard","0"
"Black Veil Brides","Rebels EP","Heavy","0"
"Black Veil Brides","Set the World on Fire","Glam","1"
"Black Veil Brides","Set the World on Fire","Hard","0"
"Black Veil Brides","Set the World on Fire","Heavy","1"
"Black Veil Brides","The Night","Hard","0"
"Black Veil Brides","The Night","Heavy","0"
"Black Veil Brides","Vale","Hard","0"
"Black Veil Brides","Vale","Heavy","0"
"Black Veil Brides","We Stitch These Wounds","Metalcore","0"
"Black Veil Brides","We Stitch These Wounds","Post-Hardcore","0"
"Black Veil Brides","Wretched and Divine: The Story of the Wild Ones","Glam","0"
"Black Veil Brides","Wretched and Divine: The Story of the Wild Ones","Hard","1"
"Black Veil Brides","Wretched and Divine: The Story of the Wild Ones","Heavy","1"
"Blind Guardian","A Night at the Opera","Power","2"
"Blind Guardian","A Night at the Opera","Progressive","0"
"Blind Guardian","A Night at the Opera","SW-Power","2"
"Blind Guardian","A Night at the Opera","Symphonic","0"
"Blind Guardian","At the Edge of Time","Power","1"
"Blind Guardian","At the Edge of Time","Progressive","0"
"Blind Guardian","At the Edge of Time","SW-Power","1"
"Blind Guardian","At the Edge of Time","Symphonic","0"
"Blind Guardian","Battalions of Fear","Speed","3"
"Blind Guardian","Battalions of Fear","Thrash.","0"
"Blind Guardian","Follow the Blind","Power","0"
"Blind Guardian","Follow the Blind","Speed","3"
"Blind Guardian","Follow the Blind","Thrash.","0"
"Blind Guardian","Imaginations from the Other Side","Power","5"
"Blind Guardian","Imaginations from the Other Side","Progressive","0"
"Blind Guardian","Imaginations from the Other Side","Speed","1"
"Blind Guardian","Imaginations from the Other Side","SW-Power","5"
"Blind Guardian","Nightfall in Middle-Earth","Power","4"
"Blind Guardian","Nightfall in Middle-Earth","Progressive","0"
"Blind Guardian","Nightfall in Middle-Earth","Speed","0"
"Blind Guardian","Nightfall in Middle-Earth","SW-Power","4"
"Blind Guardian","Nightfall in Middle-Earth","Symphonic","0"
"Blind Guardian","Somewhere Far Beyond","Power","4"
"Blind Guardian","Somewhere Far Beyond","Speed","3"
"Blind Guardian","Tales from the Twilight World","Power","0"
"Blind Guardian","Tales from the Twilight World","Speed","4"
"Blue Cheer","New! Improved!","Blues","0"
"Blue Cheer","New! Improved!","Hard","0"
"Blue Cheer","New! Improved!","Psychedelic","0"
"Blue Cheer","Outsideinside","Acid Rock","0"
"Blue Cheer","Outsideinside","Blues","0"
"Blue Cheer","Outsideinside","Hard","0"
"Blue Cheer","Outsideinside","Heavy","0"
"Blue Cheer","Outsideinside","Psychedelic","0"
"Blue Cheer","Vincebus Eruptum","Acid Rock","0"
"Blue Cheer","Vincebus Eruptum","Blues","0"
"Blue Cheer","Vincebus Eruptum","Hard","0"
"Blue Cheer","Vincebus Eruptum","Heavy","1"
"Blue Cheer","Vincebus Eruptum","Psychedelic","0"
"Blue Oÿster Cult","Agents of Fortune","Hard","0"
"Blue Oÿster Cult","Agents of Fortune","Heavy","0"
"Blue Oÿster Cult","Blue Öyster Cult","Acid Rock","0"
"Blue Oÿster Cult","Blue Öyster Cult","Blues","0"
"Blue Oÿster Cult","Blue Öyster Cult","Hard","0"
"Blue Oÿster Cult","Blue Öyster Cult","Heavy","0"
"Blue Oÿster Cult","Blue Öyster Cult","Psychedelic","0"
"Blue Oÿster Cult","Fire of Unknown Origin","_Progressive","0"
"Blue Oÿster Cult","Fire of Unknown Origin","Hard","0"
"Blue Oÿster Cult","Fire of Unknown Origin","Heavy","0"
"Blue Oÿster Cult","Fire of Unknown Origin","Pop Rock","0"
"Blue Oÿster Cult","Secret Treaties","Hard","0"
"Blue Oÿster Cult","Secret Treaties","Heavy","0"
"Blue Oÿster Cult","Spectres","Hard","0"
"Blue Oÿster Cult","Spectres","Heavy","0"
"Blue Oÿster Cult","Spectres","Occult","0"
"Body Count","Bloodlust","Groove","1"
"Body Count","Bloodlust","Rap","1"
"Body Count","Bloodlust","Thrash.","0"
"Body Count","Body Count","Rap","1"
"Body Count","Body Count","Speed","0"
"Body Count","Body Count","Thrash-Crossover","2"
"Body Count","Body Count","Thrash.","0"
"Body Count","Manslaughter","Groove","0"
"Body Count","Manslaughter","Rap","0"
"Body Count","Manslaughter","Thrash.","0"
"Bon Jovi","Bon Jovi","Glam","0"
"Bon Jovi","Bon Jovi","Hard","0"
"Bon Jovi","Bon Jovi","Heavy","0"
"Bon Jovi","Bon Jovi","SW-Glam","0"
"Bon Jovi","Cross Road","Arena","0"
"Bon Jovi","Cross Road","Glam","0"
"Bon Jovi","Cross Road","Hard","0"
"Bon Jovi","Cross Road","Heavy","0"
"Bon Jovi","Cross Road","Pop","0"
"Bon Jovi","Cross Road","SW-Glam","0"
"Bon Jovi","Crush","Hard","0"
"Bon Jovi","Crush","Pop","0"
"Bon Jovi","Have a Nice Day","Hard","0"
"Bon Jovi","Have a Nice Day","Pop","0"
"Bon Jovi","Keep the Faith","Hard","0"
"Bon Jovi","Keep the Faith","Rock&Roll","0"
"Bon Jovi","New Jersey","Glam","4"
"Bon Jovi","New Jersey","Hard","0"
"Bon Jovi","New Jersey","SW-Glam","4"
"Bon Jovi","Slippery when Wet","Glam","5"
"Bon Jovi","Slippery when Wet","Hard","0"
"Bon Jovi","Slippery when Wet","SW-Glam","5"
"Breaking Benjamin","Blow Me Away EP","Alternative","0"
"Breaking Benjamin","Blow Me Away EP","Hard","0"
"Breaking Benjamin","Dark Before Dawn","Alternative","0"
"Breaking Benjamin","Dark Before Dawn","Hard","0"
"Breaking Benjamin","Dark Before Dawn","Post-Grunge","0"
"Breaking Benjamin","Dear Agony","Alternative","0"
"Breaking Benjamin","Dear Agony","Post-Grunge","0"
"Breaking Benjamin","Phobia","Alternative","3"
"Breaking Benjamin","Phobia","Post-Grunge","0"
"Breaking Benjamin","We Are Not Alone","Alternative","0"
"Breaking Benjamin","We Are Not Alone","Post-Grunge","0"
"Bring Me the Horizon","Amo","Alternative","0"
"Bring Me the Horizon","Amo","Electronic","0"
"Bring Me the Horizon","Amo","Pop","0"
"Bring Me the Horizon","Amo","Rock","0"
"Bring Me the Horizon","Count Your Blessings","Death-Core","4"
"Bring Me the Horizon","Count Your Blessings","Metalcore","0"
"Bring Me the Horizon","Sempiternal","Alternative","0"
"Bring Me the Horizon","Sempiternal","Metalcore","4"
"Bring Me the Horizon","Sempiternal","Post-Hardcore","0"
"Bring Me the Horizon","Sempiternal","Rock","0"
"Bring Me the Horizon","Suicide Season","Death-Core","2"
"Bring Me the Horizon","Suicide Season","Metalcore","2"
"Bring Me the Horizon","That's the Spirit","Alternative","0"
"Bring Me the Horizon","That's the Spirit","Nu","0"
"Bring Me the Horizon","That's the Spirit","Pop","0"
"Bring Me the Horizon","That's the Spirit","Rock","0"
"Bring Me the Horizon","There Is a Hell Believe Me I've Seen It. There Is a Heaven Let's Keep It a Secret","Metalcore","1"
"Bruce Dickinson","Accident of Birth","Heavy","1"
"Bruce Dickinson","Balls to Picasso","Hard","0"
"Bruce Dickinson","Balls to Picasso","Heavy","0"
"Bruce Dickinson","Tattooed Millionaire","Hard","0"
"Bruce Dickinson","Tattooed Millionaire","Heavy","0"
"Bruce Dickinson","Tattooed Millionaire","Rock","0"
"Bruce Dickinson","The Chemical Wedding","Heavy","0"
"Bruce Dickinson","Tyranny of Souls","Heavy","0"
"Budgie","Bandolier","Funk","0"
"Budgie","Bandolier","Hard","0"
"Budgie","Bandolier","Heavy","0"
"Budgie","Budgie","Doom","0"
"Budgie","Budgie","Hard","0"
"Budgie","Budgie","Heavy","0"
"Budgie","Deliver Us from Evil","Hard","0"
"Budgie","Deliver Us from Evil","Heavy","0"
"Budgie","Deliver Us from Evil","Rock","0"
"Budgie","Impeckable","Hard","0"
"Budgie","Impeckable","Heavy","0"
"Budgie","Impeckable","Rock","0"
"Budgie","In for the Kill!","Hard","0"
"Budgie","In for the Kill!","Heavy","0"
"Budgie","Never Turn Your Back on a Friend","_Progressive","0"
"Budgie","Never Turn Your Back on a Friend","Blues","0"
"Budgie","Never Turn Your Back on a Friend","Hard","0"
"Budgie","Never Turn Your Back on a Friend","Heavy","1"
"Bullet for My Valentine","Fever","Heavy","0"
"Bullet for My Valentine","Fever","Metalcore","0"
"Bullet for My Valentine","Gravity","Alternative","0"
"Bullet for My Valentine","Gravity","Nu","0"
"Bullet for My Valentine","Gravity","Post-Hardcore","0"
"Bullet for My Valentine","Hand of Blood EP","Metalcore","0"
"Bullet for My Valentine","Scream Aim Fire","Heavy","0"
"Bullet for My Valentine","Scream Aim Fire","Metalcore","2"
"Bullet for My Valentine","Scream Aim Fire","Thrash.","0"
"Bullet for My Valentine","The Poison","Metalcore","4"
"Bullet for My Valentine","Venom","Heavy","0"
"Bullet for My Valentine","Venom","Metalcore","0"
"Bullet for My Valentine","Venom","Thrash.","0"
"Burzum","Burzum","Black.","3"
"Burzum","Burzum","Dark Ambient","0"
"Burzum","Burzum","Extreme","0"
"Burzum","Burzum","SW-Black","3"
"Burzum","Det som engang var","Black.","3"
"Burzum","Det som engang var","Dark Ambient","0"
"Burzum","Det som engang var","Extreme","1"
"Burzum","Det som engang var","SW-Black","3"
"Burzum","Filosofem","Black.","5"
"Burzum","Filosofem","Dark Ambient","0"
"Burzum","Filosofem","Extreme","3"
"Burzum","Filosofem","SW-Black","5"
"Burzum","Hvis lyset tar oss","Black.","5"
"Burzum","Hvis lyset tar oss","Dark Ambient","0"
"Burzum","Hvis lyset tar oss","Extreme","2"
"Burzum","Hvis lyset tar oss","SW-Black","5"
"Candlemass","Ancient Dreams","Doom","2"
"Candlemass","Ancient Dreams","Epic","0"
"Candlemass","Epicus Doomicus Metallicus","Doom","5"
"Candlemass","Nightfall","Doom","5"
"Candlemass","Tales of Creation","Doom","2"
"Candlemass","Tales of Creation","Epic","0"
"Candlemass","The Door to Doom","Doom","0"
"Cannibal Corpse","Butchered at Birth","Death-Brutal","0"
"Cannibal Corpse","Butchered at Birth","Death.","0"
"Cannibal Corpse","Butchered at Birth","Extreme","0"
"Cannibal Corpse","Cannibal Corpse","Death.","0"
"Cannibal Corpse","Cannibal Corpse","Extreme","0"
"Cannibal Corpse","Cannibal Corpse","Thrash.","0"
"Cannibal Corpse","Evisceration Plague","Death-Brutal","0"
"Cannibal Corpse","Evisceration Plague","Death.","0"
"Cannibal Corpse","Gallery of Suicide","Death-Brutal","0"
"Cannibal Corpse","Gallery of Suicide","Death.","0"
"Cannibal Corpse","Gallery of Suicide","Extreme","0"
"Cannibal Corpse","Kill","Death-Brutal","0"
"Cannibal Corpse","Kill","Death.","0"
"Cannibal Corpse","Red Before Black","Death-Brutal","0"
"Cannibal Corpse","Red Before Black","Death.","0"
"Cannibal Corpse","Red Before Black","Extreme","0"
"Cannibal Corpse","The Bleeding","Death-Brutal","0"
"Cannibal Corpse","The Bleeding","Death.","3"
"Cannibal Corpse","The Bleeding","Extreme","1"
"Cannibal Corpse","Tomb of the Mutilated","Death-Brutal","0"
"Cannibal Corpse","Tomb of the Mutilated","Death.","5"
"Cannibal Corpse","Tomb of the Mutilated","Extreme","4"
"Cannibal Corpse","Torture","Death-Brutal","0"
"Cannibal Corpse","Torture","Death.","0"
"Cannibal Corpse","Torture","Extreme","0"
"Carcass","Heartwork","Death-Melodic","5"
"Carcass","Heartwork","Death.","5"
"Carcass","Heartwork","Extreme","3"
"Carcass","Necroticism – Descanting the Insalubrious","Death-Tech","0"
"Carcass","Necroticism – Descanting the Insalubrious","Death.","4"
"Carcass","Necroticism – Descanting the Insalubrious","Extreme","2"
"Carcass","Reek of Putrefaction","Extreme","1"
"Carcass","Reek of Putrefaction","Grindcore","4"
"Carcass","Surgical Steel","Death-Melodic","4"
"Carcass","Surgical Steel","Extreme","1"
"Carcass","Symphonies of Sickness","Death.","3"
"Carcass","Symphonies of Sickness","Extreme","2"
"Carcass","Symphonies of Sickness","Goregrind","0"
"Carcass","Symphonies of Sickness","Grindcore","5"
"Celtic Frost","Into the Pandemonium","Avant-Garde","0"
"Celtic Frost","Into the Pandemonium","Death.","0"
"Celtic Frost","Into the Pandemonium","Extreme","2"
"Celtic Frost","Into the Pandemonium","Gothic","1"
"Celtic Frost","Into the Pandemonium","Industrial","0"
"Celtic Frost","Into the Pandemonium","Thrash.","0"
"Celtic Frost","Monotheist","Black.","0"
"Celtic Frost","Monotheist","Death.","0"
"Celtic Frost","Monotheist","Doom","4"
"Celtic Frost","Monotheist","Extreme","1"
"Celtic Frost","Monotheist","FW-Black","0"
"Celtic Frost","Monotheist","Gothic","2"
"Celtic Frost","Morbid Tales","Black.","1"
"Celtic Frost","Morbid Tales","Extreme","4"
"Celtic Frost","Morbid Tales","FW-Black","1"
"Celtic Frost","Morbid Tales","Thrash.","0"
"Celtic Frost","To Mega Therion","Black.","2"
"Celtic Frost","To Mega Therion","Death.","0"
"Celtic Frost","To Mega Therion","Extreme","4"
"Celtic Frost","To Mega Therion","FW-Black","2"
"Children of Bodom","Are You Dead Yet?","Death-Melodic","2"
"Children of Bodom","Are You Dead Yet?","Extreme","0"
"Children of Bodom","Are You Dead Yet?","Power","0"
"Children of Bodom","Are You Dead Yet?","Thrash.","0"
"Children of Bodom","Follow the Reaper","Death-Melodic","5"
"Children of Bodom","Follow the Reaper","Extreme","2"
"Children of Bodom","Follow the Reaper","Neoclassical","0"
"Children of Bodom","Follow the Reaper","Power","0"
"Children of Bodom","Hate Crew Deathroll","Death-Melodic","4"
"Children of Bodom","Hate Crew Deathroll","Extreme","1"
"Children of Bodom","Hate Crew Deathroll","Power","0"
"Children of Bodom","Hate Crew Deathroll","Thrash.","0"
"Children of Bodom","Hatebreeder","Death-Melodic","5"
"Children of Bodom","Hatebreeder","Extreme","2"
"Children of Bodom","Hatebreeder","Power","0"
"Children of Bodom","Something Wild","Black-Melodic","0"
"Children of Bodom","Something Wild","Death-Melodic","3"
"Children of Bodom","Something Wild","Extreme","0"
"Children of Bodom","Something Wild","Heavy","0"
"Children of Bodom","Something Wild","Neoclassical","0"
"Children of Bodom","Something Wild","Power","0"
"Cinderella","Heartbreak Station","Glam","0"
"Cinderella","Heartbreak Station","Hard","0"
"Cinderella","Heartbreak Station","Heavy","0"
"Cinderella","Heartbreak Station","SW-Glam","0"
"Cinderella","Long Cold Winter","Glam","5"
"Cinderella","Long Cold Winter","Hard","0"
"Cinderella","Long Cold Winter","SW-Glam","5"
"Cinderella","Night Songs","Glam","5"
"Cinderella","Night Songs","Hard","0"
"Cinderella","Night Songs","Heavy","0"
"Cinderella","Night Songs","SW-Glam","5"
"Coal Chamber","Chamber Music","Alternative","1"
"Coal Chamber","Chamber Music","Gothic","1"
"Coal Chamber","Chamber Music","Industrial","0"
"Coal Chamber","Chamber Music","Nu","1"
"Coal Chamber","Coal Chamber","Nu","3"
"Coal Chamber","Dark Days","Alternative","0"
"Coal Chamber","Dark Days","Gothic","0"
"Coal Chamber","Dark Days","Nu","0"
"Converge","All We Love We Leave Behind","Grindcore","0"
"Converge","All We Love We Leave Behind","Hardcore","0"
"Converge","All We Love We Leave Behind","Mathcore","0"
"Converge","All We Love We Leave Behind","Metalcore","3"
"Converge","All We Love We Leave Behind","Post-Hardcore","0"
"Converge","All We Love We Leave Behind","Punk","0"
"Converge","Axe to Fall","Extreme","0"
"Converge","Axe to Fall","Grindcore","0"
"Converge","Axe to Fall","Hardcore","0"
"Converge","Axe to Fall","Mathcore","0"
"Converge","Axe to Fall","Metalcore","2"
"Converge","Axe to Fall","Post-Hardcore","0"
"Converge","Axe to Fall","Punk","0"
"Converge","Deeper the Wound","Hardcore","0"
"Converge","Deeper the Wound","Metalcore","0"
"Converge","Deeper the Wound","Punk","0"
"Converge","Jane Doe","Extreme","2"
"Converge","Jane Doe","Hardcore","0"
"Converge","Jane Doe","Mathcore","0"
"Converge","Jane Doe","Metalcore","5"
"Converge","Jane Doe","Punk","0"
"Converge","No Heroes","Hardcore","0"
"Converge","No Heroes","Metalcore","2"
"Converge","No Heroes","Post-Hardcore","0"
"Converge","No Heroes","Punk","0"
"Converge","Petitioning the Empty Sky","Hardcore","0"
"Converge","Petitioning the Empty Sky","Metalcore","0"
"Converge","Petitioning the Empty Sky","Punk","0"
"Converge","The Dusk in Us","Extreme","0"
"Converge","The Dusk in Us","Grindcore","0"
"Converge","The Dusk in Us","Hardcore","0"
"Converge","The Dusk in Us","Mathcore","0"
"Converge","The Dusk in Us","Metalcore","0"
"Converge","The Dusk in Us","Post-Hardcore","0"
"Converge","The Dusk in Us","Punk","0"
"Converge","You Fail Me","Hardcore","0"
"Converge","You Fail Me","Mathcore","0"
"Converge","You Fail Me","Metalcore","0"
"Converge","You Fail Me","Post-Hardcore","0"
"Converge","You Fail Me","Punk","0"
"Cradle of Filth","Bitter Suites to Succubi EP","Black.","0"
"Cradle of Filth","Bitter Suites to Succubi EP","Extreme","0"
"Cradle of Filth","Bitter Suites to Succubi EP","Gothic","0"
"Cradle of Filth","Bitter Suites to Succubi EP","Symphonic","0"
"Cradle of Filth","Cruelty and the Beast","Black.","2"
"Cradle of Filth","Cruelty and the Beast","Extreme","2"
"Cradle of Filth","Cruelty and the Beast","Gothic","4"
"Cradle of Filth","Cruelty and the Beast","Symphonic","1"
"Cradle of Filth","Darkly, Darkly, Venus Aversa","Black.","0"
"Cradle of Filth","Darkly, Darkly, Venus Aversa","Extreme","0"
"Cradle of Filth","Darkly, Darkly, Venus Aversa","Gothic","0"
"Cradle of Filth","Darkly, Darkly, Venus Aversa","Symphonic","0"
"Cradle of Filth","Dusk... and Her Embrace","Black.","2"
"Cradle of Filth","Dusk... and Her Embrace","Extreme","1"
"Cradle of Filth","Dusk... and Her Embrace","Gothic","3"
